datetime,uv_index,pm25,city,country,temp_c,hum_rh,press_hpa,gas_res_ohm,lux,dew_c,heat_index,uv_vis_ratio,hour,hour_sin,hour_cos,dow,dow_sin,dow_cos,safe_minutes_label
2025-10-17 12:00:00,5.15,35.888888888888886,San Francisco,US,25.241962271566035,36.60938882597823,1014.3680793504886,945387.0984905299,52377.85649085005,12.56384003676168,25.697085780158616,9.832401218635849e-05,12.0,1.2246467991473532e-16,-1.0,4,-0.433883739117558,-0.9009688679024191,30.0
2025-10-17 13:00:00,5.1,35.888888888888886,San Francisco,US,22.745978018232883,47.9165135009539,1013.1259013883949,781812.5561170405,51502.273981759696,12.329280718423663,25.053767735946863,9.902477319170834e-05,13.0,-0.2588190451025208,-0.9659258262890683,4,-0.433883739117558,-0.9009688679024191,30.0
2025-10-17 14:00:00,4.45,35.888888888888886,San Francisco,US,21.935336205331357,47.22867409007194,1013.8511240983802,606080.8118260762,45085.23131192924,11.381071023345745,24.988290525944095,9.870196670642032e-05,14.0,-0.4999999999999998,-0.8660254037844388,4,-0.433883739117558,-0.9009688679024191,30.0
2025-10-17 15:00:00,3.3,35.888888888888886,San Francisco,US,21.508780282624503,47.6642193374465,1014.2238559185425,460410.7142190809,33303.9223497033,11.041624150113803,24.987672143644104,9.908745778499305e-05,15.0,-0.7071067811865471,-0.7071067811865479,4,-0.433883739117558,-0.9009688679024191,30.0
2025-10-17 16:00:00,1.9,35.888888888888886,San Francisco,US,18.987168879665575,50.21611058385123,1013.337955554145,362616.74898513686,19927.06422479519,9.030390996435822,25.5910887375229,9.534776314618819e-05,16.0,-0.8660254037844384,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,60.0
2025-10-17 17:00:00,0.7,35.888888888888886,San Francisco,US,17.90243778362048,54.18699218824612,1012.4077591551871,947616.6715057999,7432.691015758178,8.739836221269705,26.040302102094387,9.417867612439922e-05,17.0,-0.9659258262890683,-0.25881904510252063,4,-0.433883739117558,-0.9009688679024191,60.0
2025-10-17 18:00:00,0.05,35.888888888888886,San Francisco,US,14.09197592447879,57.144244619933296,1013.9757133776692,606879.7233104387,938.356814367834,5.52082484846545,29.974244458791933,5.3285700259340804e-05,18.0,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,60.0
2025-10-17 19:00:00,0.0,35.888888888888886,San Francisco,US,10.999505847639501,65.408822457607,1013.0007555074546,583281.8024091346,430.6500217983515,4.081270339160901,34.80514716243561,2.322071164659481e-09,19.0,-0.9659258262890684,0.2588190451025203,4,-0.433883739117558,-0.9009688679024191,48.0
2025-10-17 20:00:00,0.0,35.888888888888886,San Francisco,US,11.465648768921556,70.77325762042825,1013.6858578186084,239582.11055122572,371.0208282711324,5.620300293007206,32.62474901093566,2.6952664678274057e-09,20.0,-0.8660254037844386,0.5000000000000001,4,-0.433883739117558,-0.9009688679024191,48.0
2025-10-17 21:00:00,0.0,35.888888888888886,San Francisco,US,7.703155887647993,70.41685389728606,1010.8462694262086,56230.83970626194,354.1125902304701,1.7865266671052051,42.76753733845995,2.8239605841893418e-09,21.0,-0.7071067811865477,0.7071067811865474,4,-0.433883739117558,-0.9009688679024191,36.0
2025-10-17 22:00:00,0.0,35.888888888888886,San Francisco,US,6.40727416684354,78.32303732742345,1013.4469817170099,945736.693961949,395.25914342209495,2.07188163232823,44.83641299295037,2.5299857425489586e-09,22.0,-0.5000000000000004,0.8660254037844384,4,-0.433883739117558,-0.9009688679024191,36.0
2025-10-17 23:00:00,0.0,59.0,San Francisco,US,3.9159935508958603,78.85273937930711,1012.361414174855,320597.9062562074,226.84081438981104,-0.31345857324271753,54.49040467120728,4.408377735204159e-09,23.0,-0.25881904510252157,0.9659258262890681,4,-0.433883739117558,-0.9009688679024191,28.8
2025-10-18 00:00:00,0.0,40.0,San Francisco,US,4.455617275474817,74.27657732636783,1014.6533096371785,448163.1330912141,342.9364159473523,-0.6890672592516172,53.5794506894752,2.9159924422769024e-09,0.0,0.0,1.0,5,-0.9749279121818236,-0.2225209339563146,36.0
2025-10-18 01:00:00,0.0,40.0,San Francisco,US,5.451664326819183,76.73736149344286,1013.623087347889,123493.54414984977,889.7926222895238,0.7991366255077557,48.94828732124887,1.123857372859582e-09,1.0,0.25881904510252074,0.9659258262890683,5,-0.9749279121818236,-0.2225209339563146,36.0
2025-10-18 02:00:00,0.0,35.888888888888886,San Francisco,US,5.188752384733312,76.07969147542383,1013.2398577458493,838555.0866101991,647.1310287282737,0.4046906798180778,50.17162734820644,1.545282105263742e-09,2.0,0.49999999999999994,0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,36.0
2025-10-18 03:00:00,0.0,35.888888888888886,San Francisco,US,8.304630206480198,79.80519859575152,1013.4863099933502,37355.51452737132,685.1808353455436,4.265669925630502,37.90067090814415,1.4594687226419884e-09,3.0,0.7071067811865475,0.7071067811865476,5,-0.9749279121818236,-0.2225209339563146,48.0
2025-10-18 04:00:00,0.0,35.888888888888886,San Francisco,US,9.399361310081195,71.66965937360128,1012.0015591471233,835650.8544781056,735.441757483383,3.7332931848014503,37.48350308386961,1.3597269783295758e-09,4.0,0.8660254037844386,0.5000000000000001,5,-0.9749279121818236,-0.2225209339563146,48.0
2025-10-18 05:00:00,0.0,35.888888888888886,San Francisco,US,12.120115799181516,61.16993619475074,1014.623256690528,148882.1626600871,866.8269128724781,4.354103038131663,33.00528956639299,1.153632846415188e-09,5.0,0.9659258262890683,0.25881904510252074,5,-0.9749279121818236,-0.2225209339563146,48.0
2025-10-18 06:00:00,0.0,35.888888888888886,San Francisco,US,14.398293387770604,61.458108868252914,1014.9913704184169,887698.4715048405,145.7154897112312,6.689915161421187,29.080678197411267,6.862688346441698e-09,6.0,1.0,6.123233995736766e-17,5,-0.9749279121818236,-0.2225209339563146,60.0
2025-10-18 07:00:00,0.1,35.888888888888886,San Francisco,US,19.440468635534142,50.181707131134495,1013.3929135105482,732474.9109627958,1254.0233769426918,9.476810061761041,25.388880645158153,7.974412738944169e-05,7.0,0.9659258262890683,-0.25881904510252063,5,-0.9749279121818236,-0.2225209339563146,60.0
2025-10-18 08:00:00,0.85,35.888888888888886,San Francisco,US,19.986502775262068,53.24807316166122,1014.5904035685736,173023.55988223205,8839.255267821063,10.63611740759431,25.05347672690811,9.616206050731794e-05,8.0,0.8660254037844387,-0.49999999999999983,5,-0.9749279121818236,-0.2225209339563146,60.0
2025-10-18 09:00:00,2.1,35.888888888888886,San Francisco,US,21.013356882909576,44.44449042081541,1012.4308518013274,570159.8129308734,21406.05404070208,9.90225496707266,25.064129331767226,9.810313455758334e-05,9.0,0.7071067811865476,-0.7071067811865475,5,-0.9749279121818236,-0.2225209339563146,60.0
2025-10-18 10:00:00,3.5,35.888888888888886,San Francisco,US,24.482798949947576,42.39858335809372,1012.202886433775,319529.75121166726,35439.88612188295,12.962515621566318,25.51844899807231,9.875881056344894e-05,10.0,0.49999999999999994,-0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,30.0
2025-10-18 11:00:00,4.55,35.888888888888886,San Francisco,US,23.438414612919658,44.65887341684521,1013.0409247487289,186450.7679224676,45910.60448943879,12.3701892962887,25.20657981958322,9.910566524881131e-05,11.0,0.258819045102521,-0.9659258262890682,5,-0.9749279121818236,-0.2225209339563146,30.0
2025-10-18 12:00:00,5.1,35.888888888888886,San Francisco,US,25.208863595004754,36.13850929424725,1013.4349410383679,860590.3774169973,51543.86178262641,12.436565453854204,25.667571980289335,9.894487575279201e-05,12.0,1.2246467991473532e-16,-1.0,5,-0.9749279121818236,-0.2225209339563146,30.0
2025-10-18 13:00:00,5.05,35.888888888888886,San Francisco,US,22.699588139010906,36.49012891887966,1012.6060133187569,409487.5388421571,51007.05907814905,9.997613922786838,24.94080574970171,9.900592371271152e-05,13.0,-0.2588190451025208,-0.9659258262890683,5,-0.9749279121818236,-0.2225209339563146,30.0
2025-10-18 14:00:00,4.4,35.888888888888886,San Francisco,US,22.33206798894596,40.92869394527321,1013.5377681903685,404558.2772217287,44355.43304096435,10.517806778000601,25.001626812796513,9.919869333340048e-05,14.0,-0.4999999999999998,-0.8660254037844388,5,-0.9749279121818236,-0.2225209339563146,30.0
2025-10-18 15:00:00,3.25,35.888888888888886,San Francisco,US,22.267929047734597,48.973000929327,1013.3063894820734,178187.8080585538,32564.890244602488,12.062529233599998,24.977803344549198,9.980076626970592e-05,15.0,-0.7071067811865471,-0.7071067811865479,5,-0.9749279121818236,-0.2225209339563146,30.0
2025-10-18 16:00:00,1.85,35.888888888888886,San Francisco,US,20.73846657999541,45.441961773569474,1012.0016932247089,389235.0193249209,18801.42625892426,9.826858934709305,25.103730380640457,9.839684364495934e-05,16.0,-0.8660254037844384,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,60.0
2025-10-18 17:00:00,0.65,35.888888888888886,San Francisco,US,17.75955873221518,46.32715230361787,1013.5187930174517,872900.6778655617,6890.1522693374845,7.0249891929387545,26.365045699534285,9.433768289828557e-05,17.0,-0.9659258262890683,-0.25881904510252063,5,-0.9749279121818236,-0.2225209339563146,60.0
2025-10-18 18:00:00,0.05,35.888888888888886,San Francisco,US,14.88435171761176,58.646523424773,1013.8635282425215,369497.42338473955,950.5841126384562,6.613656402566361,28.728028056536825,5.260028995079263e-05,18.0,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,60.0
2025-10-18 19:00:00,0.0,35.888888888888886,San Francisco,US,12.110705853385504,66.83160330178318,1013.1714693175904,952087.5268747902,274.06650813789264,5.477026513742139,32.16495391256911,3.6487493606775e-09,19.0,-0.9659258262890684,0.2588190451025203,5,-0.9749279121818236,-0.2225209339563146,48.0
2025-10-18 20:00:00,0.0,35.888888888888886,San Francisco,US,8.521478009632574,73.60078524921649,1014.1526481032616,946845.8102163036,401.838706700716,3.241635059475871,39.45538516342166,2.4885606608728852e-09,20.0,-0.8660254037844386,0.5000000000000001,5,-0.9749279121818236,-0.2225209339563146,36.0
2025-10-18 21:00:00,0.0,35.888888888888886,San Francisco,US,7.20908797973982,72.75265153747473,1011.7825962065031,153449.67271427257,273.8025223028827,1.7596182872347672,43.81610811180663,3.65226729080868e-09,21.0,-0.7071067811865477,0.7071067811865474,5,-0.9749279121818236,-0.2225209339563146,36.0
2025-10-18 22:00:00,0.0,35.888888888888886,San Francisco,US,5.879107191195828,76.08622825434075,1013.4679504221318,185538.14098741842,474.8361296903334,1.096352842063979,47.5397770362701,2.1059896991119124e-09,22.0,-0.5000000000000004,0.8660254037844384,5,-0.9749279121818236,-0.2225209339563146,36.0
2025-10-18 23:00:00,0.0,30.0,San Francisco,US,6.397863963328232,82.7802187285486,1011.8297192936033,864047.3296285702,285.3817343274769,2.9539077090379533,42.963894350370694,3.504078489299587e-09,23.0,-0.25881904510252157,0.9659258262890681,5,-0.9749279121818236,-0.2225209339563146,36.0
2025-10-19 00:00:00,0.0,51.0,San Francisco,US,5.343618289568461,74.39077490091374,1011.8859186417669,398833.309735472,330.2190687259071,0.2217732697512087,50.04778934106555,3.028292705294196e-09,0.0,0.0,1.0,6,-0.7818314824680299,0.6234898018587334,28.8
2025-10-19 01:00:00,0.0,51.0,San Francisco,US,3.577701581746583,78.15295420023233,1012.3690691662622,14330.242460179243,238.2631738021722,-0.7917075782069509,56.19656429811035,4.197039684501355e-09,1.0,0.25881904510252074,0.9659258262890683,6,-0.7818314824680299,0.6234898018587334,28.8
2025-10-19 02:00:00,0.0,35.888888888888886,San Francisco,US,6.66382993155041,77.89177974546394,1012.0579398164258,281133.1015083173,469.29986088604323,2.2421858806431967,44.08204403238238,2.1308337828635947e-09,2.0,0.49999999999999994,0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,36.0
2025-10-19 03:00:00,0.0,35.888888888888886,San Francisco,US,7.543849907718209,75.48979178758606,1012.4520041812589,601652.7032636043,326.71044600952035,2.6418082652354204,41.92434386088355,3.0608142750049863e-09,3.0,0.7071067811865475,0.7071067811865476,6,-0.7818314824680299,0.6234898018587334,36.0
2025-10-19 04:00:00,0.0,35.888888888888886,San Francisco,US,9.323077999694041,68.47057992042735,1012.7858496892889,801273.3063003684,681.3568533350858,3.017193983779512,38.42531519453448,1.4676597052448642e-09,4.0,0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,36.0
2025-10-19 05:00:00,0.0,35.888888888888886,San Francisco,US,13.023485837815661,65.27970393716794,1013.8371544863314,142054.73092232697,581.1700533385798,6.079426625249249,30.71847602899712,1.7206667696223332e-09,5.0,0.9659258262890683,0.25881904510252074,6,-0.7818314824680299,0.6234898018587334,60.0
2025-10-19 06:00:00,0.0,35.888888888888886,San Francisco,US,16.03099952249595,52.53501793976103,1012.6788409612943,119435.95077256799,486.0296263632714,6.538003110448157,27.769308976198342,2.0574877408709355e-09,6.0,1.0,6.123233995736766e-17,6,-0.7818314824680299,0.6234898018587334,60.0
2025-10-19 07:00:00,0.1,35.888888888888886,San Francisco,US,18.519470570141404,52.848873860948046,1011.4143742932304,922871.7270366083,1340.5029005312422,9.089245342331013,25.724738049482703,7.459961473098635e-05,7.0,0.9659258262890683,-0.25881904510252063,6,-0.7818314824680299,0.6234898018587334,60.0
2025-10-19 08:00:00,0.8,35.888888888888886,San Francisco,US,19.16078247677736,51.3605261376634,1014.1400678464952,753636.8841443568,8576.10406106326,9.43288770431004,25.464020269391316,9.328256679380051e-05,8.0,0.8660254037844387,-0.49999999999999983,6,-0.7818314824680299,0.6234898018587334,60.0
2025-10-19 09:00:00,2.05,35.888888888888886,San Francisco,US,21.76185543601426,42.91098227350501,1012.162909866385,593881.8047702977,21138.14017786973,10.344051890715264,25.00512764103647,9.698114321567598e-05,9.0,0.7071067811865476,-0.7071067811865475,6,-0.7818314824680299,0.6234898018587334,60.0
2025-10-19 10:00:00,3.4,35.888888888888886,San Francisco,US,23.99151746924795,42.85644458908002,1012.9412795728954,771494.9220959687,34528.53768244033,12.562806387063953,25.34925920854669,9.846930186188044e-05,10.0,0.49999999999999994,-0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,30.0
2025-10-19 11:00:00,4.45,35.888888888888886,San Francisco,US,25.63480339001304,42.02210097662673,1013.4465365069407,434565.8176935721,45320.74037109339,14.039223585338387,26.06040815284084,9.81890623027007e-05,11.0,0.258819045102521,-0.9659258262890682,6,-0.7818314824680299,0.6234898018587334,30.0
2025-10-19 12:00:00,5.0,35.888888888888886,San Francisco,US,24.52082576215471,38.972352397426704,1013.1996104184028,760871.1898360352,50591.927463614964,12.315296241640052,25.46072404475566,9.883001598421218e-05,12.0,1.2246467991473532e-16,-1.0,6,-0.7818314824680299,0.6234898018587334,30.0
2025-10-19 13:00:00,4.95,35.888888888888886,San Francisco,US,24.473599286226865,41.19287478720835,1014.0941795475214,378084.9613617904,50182.721443513605,12.712174243668535,25.49178540327498,9.863954878320326e-05,13.0,-0.2588190451025208,-0.9659258262890683,6,-0.7818314824680299,0.6234898018587334,30.0
2025-10-19 14:00:00,4.3,35.888888888888886,San Francisco,US,22.55391906383836,39.79129422845739,1013.4790031433928,251653.62676767632,43526.7130831072,10.51217790952984,25.002931182654763,9.8789931408123e-05,14.0,-0.4999999999999998,-0.8660254037844388,6,-0.7818314824680299,0.6234898018587334,30.0
2025-10-19 15:00:00,3.15,35.888888888888886,San Francisco,US,20.874861187784806,45.23803053718091,1012.1386904203029,731723.2870800389,32135.132890651395,9.922467295220988,25.0819455583342,9.802358716301933e-05,15.0,-0.7071067811865471,-0.7071067811865479,6,-0.7818314824680299,0.6234898018587334,30.0
2025-10-19 16:00:00,1.8,35.888888888888886,San Francisco,US,20.8125258223942,51.830648508767666,1015.1785621739916,425475.56923569564,18340.643753466164,11.178655524147732,24.9351270516339,9.814273828647255e-05,16.0,-0.8660254037844384,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,60.0
2025-10-19 17:00:00,0.6,35.888888888888886,San Francisco,US,18.944430479596033,55.294537980854884,1013.1943334633382,981563.3332829329,6408.320327357441,10.00333807576701,25.336308427502235,9.362843448148763e-05,17.0,-0.9659258262890683,-0.25881904510252063,6,-0.7818314824680299,0.6234898018587334,60.0
2025-10-19 18:00:00,0.05,35.888888888888886,San Francisco,US,14.927989878419668,58.240406191308196,1012.8526597733785,355990.33048502,1069.872710696476,6.576071116681307,28.709428416078467,4.673546624131987e-05,18.0,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,60.0
2025-10-19 19:00:00,0.0,35.888888888888886,San Francisco,US,13.415342446866816,65.84903011492278,1013.9639254230556,922510.1463257553,568.4198963114764,6.585148469851373,29.928079179460568,1.7592628349743205e-09,19.0,-0.9659258262890684,0.2588190451025203,6,-0.7818314824680299,0.6234898018587334,60.0
2025-10-19 20:00:00,0.0,35.888888888888886,San Francisco,US,10.361636025047636,72.14382937190986,1013.2494509459301,933632.9230814087,601.5223645886495,4.790401899429607,34.843072133289155,1.66244857582544e-09,20.0,-0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,48.0
2025-10-19 21:00:00,0.0,35.888888888888886,San Francisco,US,7.2838124335294046,67.9923117879985,1013.3992281929393,249434.4175940987,720.0785784557459,0.8822747911291051,44.53650736259712,1.388737324690072e-09,21.0,-0.7071067811865477,0.7071067811865474,6,-0.7818314824680299,0.6234898018587334,36.0
2025-10-19 22:00:00,0.0,35.888888888888886,San Francisco,US,6.70114156766403,80.79773027055646,1015.4921839986007,800238.9697721333,215.00576563691757,2.8606876217753214,42.78307714369575,4.651038042568924e-09,22.0,-0.5000000000000004,0.8660254037844384,6,-0.7818314824680299,0.6234898018587334,36.0
2025-10-19 23:00:00,0.0,51.0,San Francisco,US,6.878778303575286,78.30975230973814,1012.724878571745,438743.76009311946,305.10949047794077,2.540728765522915,43.17399910860057,3.2775119356531044e-09,23.0,-0.25881904510252157,0.9659258262890681,6,-0.7818314824680299,0.6234898018587334,28.8
2025-10-20 00:00:00,0.0,30.0,San Francisco,US,4.964173960890048,81.27646979972069,1012.6822391059826,918349.4799580446,545.9145282148506,1.2194679208341856,49.1630632237811,1.831788579502047e-09,0.0,0.0,1.0,0,0.0,1.0,36.0
2025-10-20 01:00:00,0.0,30.0,San Francisco,US,6.905385392923323,82.91025729671705,1013.1165785120124,455623.0299088864,355.1272736393079,3.487436852266733,41.09029579566162,2.8158918545912024e-09,1.0,0.25881904510252074,0.9659258262890683,0,0.0,1.0,36.0
2025-10-20 02:00:00,0.0,35.888888888888886,San Francisco,US,3.72000085806587,73.20548698399736,1014.071515935581,746860.6801639925,1175.5536482578723,-1.6389017451346581,56.85910440063618,8.506630051561666e-10,2.0,0.49999999999999994,0.8660254037844387,0,0.0,1.0,36.0
2025-10-20 03:00:00,0.0,35.888888888888886,San Francisco,US,8.750834692509748,72.0138126164483,1011.4934659698096,472297.7350721599,603.1439238340272,3.15359721579941,39.22008342275964,1.657979064076919e-09,3.0,0.7071067811865475,0.7071067811865476,0,0.0,1.0,36.0
2025-10-20 04:00:00,0.0,35.888888888888886,San Francisco,US,10.08704706823817,69.13435391237289,1011.0344441085235,235522.74815572763,484.33383021396855,3.913917850712748,36.28378546060067,2.0646916146524994e-09,4.0,0.8660254037844386,0.5000000000000001,0,0.0,1.0,48.0
2025-10-20 05:00:00,0.0,35.888888888888886,San Francisco,US,12.112802198508925,62.825120338677124,1012.4128847293798,207356.62765523943,396.9061453832282,4.67782626624435,32.82263987959137,2.5194873123341893e-09,5.0,0.9659258262890683,0.25881904510252074,0,0.0,1.0,48.0
2025-10-20 06:00:00,0.0,35.888888888888886,San Francisco,US,15.091760776535502,65.20480972751042,1011.3660770409407,431176.8823137821,403.9675433613911,8.132722722037586,27.52350444955356,2.4754463915680205e-09,6.0,1.0,6.123233995736766e-17,0,0.0,1.0,60.0
2025-10-20 07:00:00,0.05,35.888888888888886,San Francisco,US,15.600621536424313,52.25330281646921,1012.5751686524744,757939.7104440727,1006.0281322630356,6.051282099718154,28.24632146249045,4.970139337736271e-05,7.0,0.9659258262890683,-0.25881904510252063,0,0.0,1.0,60.0
2025-10-20 08:00:00,0.8,35.888888888888886,San Francisco,US,19.780328112162486,48.3333596615394,1013.5024996961292,609020.7703289591,8522.396386524251,9.447000044470366,25.313788194501203,9.387042841272953e-05,8.0,0.8660254037844387,-0.49999999999999983,0,0.0,1.0,60.0
2025-10-20 09:00:00,2.05,35.888888888888886,San Francisco,US,22.42818038337722,46.47103147107798,1012.1092511364477,691742.9970015378,20908.660171061296,11.722386677592816,25.026028559339345,9.804554587095281e-05,9.0,0.7071067811865476,-0.7071067811865475,0,0.0,1.0,60.0
2025-10-20 10:00:00,3.35,35.888888888888886,San Francisco,US,25.1381480825859,39.07304334608296,1011.5731734232187,289503.087224623,33945.36955069602,12.952756751802493,25.721457051955667,9.868801089050519e-05,10.0,0.49999999999999994,-0.8660254037844387,0,0.0,1.0,30.0
2025-10-20 11:00:00,4.4,35.888888888888886,San Francisco,US,24.140988044617032,39.49444133894985,1013.0693371617153,486620.99249802943,44768.85691504692,12.039876312407001,25.339297144271004,9.82826300044053e-05,11.0,0.258819045102521,-0.9659258262890682,0,0.0,1.0,30.0
2025-10-20 12:00:00,4.95,35.888888888888886,San Francisco,US,24.191506397106814,40.95235978375052,1013.8625434846151,53951.312319633726,50276.90099253021,12.381978353856919,25.38512210532708,9.845477549694207e-05,12.0,1.2246467991473532e-16,-1.0,0,0.0,1.0,30.0
2025-10-20 13:00:00,4.9,35.888888888888886,San Francisco,US,24.157501219306145,39.682902261071106,1011.3050265614834,819357.0917985394,49550.40679598698,12.094081671520366,25.348671088925293,9.888921840895877e-05,13.0,-0.2588190451025208,-0.9659258262890683,0,0.0,1.0,30.0
2025-10-20 14:00:00,4.25,35.888888888888886,San Francisco,US,24.57565615554646,42.39933134761138,1013.820232398306,989993.2406174759,42731.748054552656,13.055522425068737,25.555709033608533,9.945769114043406e-05,14.0,-0.4999999999999998,-0.8660254037844388,0,0.0,1.0,30.0
2025-10-20 15:00:00,3.1,35.888888888888886,San Francisco,US,22.39981892152516,44.26986803892394,1013.8173062037383,412810.2719984242,31607.700631327807,11.253792529309948,25.031245118173576,9.807739689958254e-05,15.0,-0.7071067811865471,-0.7071067811865479,0,0.0,1.0,30.0
2025-10-20 16:00:00,1.8,35.888888888888886,San Francisco,US,19.47023979623296,45.4565890724577,1013.9540851021567,20854.016600227915,18810.856488322206,8.5615576107245,25.46068329692998,9.568947596946223e-05,16.0,-0.8660254037844384,-0.5000000000000004,0,0.0,1.0,60.0
2025-10-20 17:00:00,0.6,35.888888888888886,San Francisco,US,18.101457884138565,55.7883987319673,1014.2184802148716,178094.7131554379,6773.956220392476,9.259137630532024,25.78767210535936,8.85746793144556e-05,17.0,-0.9659258262890683,-0.25881904510252063,0,0.0,1.0,60.0
2025-10-20 18:00:00,0.05,35.888888888888886,San Francisco,US,15.097077549348041,65.26479921494172,1015.2020139246596,656001.6089729146,1146.8851705619334,8.150037392336385,27.505517968396916,4.359721551888586e-05,18.0,-1.0,-1.8369701987210297e-16,0,0.0,1.0,60.0
2025-10-20 19:00:00,0.0,35.888888888888886,San Francisco,US,13.380454539507681,65.23158579440073,1012.6439079513809,615958.5250218206,784.4845910571644,6.426771698387827,30.102025045206723,1.2747222955363428e-09,19.0,-0.9659258262890684,0.2588190451025203,0,0.0,1.0,60.0
2025-10-20 20:00:00,0.0,35.888888888888886,San Francisco,US,9.29794690612265,70.67579235174264,1013.1095715800778,789986.0723896885,510.6768544958044,3.433105376471179,38.0110574253481,1.9581854733344495e-09,20.0,-0.8660254037844386,0.5000000000000001,0,0.0,1.0,36.0
2025-10-20 21:00:00,0.0,35.888888888888886,San Francisco,US,7.601270041536761,76.22030388908152,1012.583561566752,261345.1708514575,625.620593966741,2.845330819353065,41.4958791036147,1.5984128528459994e-09,21.0,-0.7071067811865477,0.7071067811865474,0,0.0,1.0,36.0
